--- Terminal on COM9 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Fully Homed
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,X_Puck(cm),Y_Puck(cm)
0.01,6.99,5.08,0.02,-0.02,0.02,-0.02,33.60,19.32
1.42,7.00,5.08,0.12,0.11,0.12,0.11,33.91,19.46
2.97,7.02,5.08,0.50,0.38,0.50,0.38,34.23,19.62
4.49,7.05,5.09,0.71,0.25,0.71,0.25,34.54,19.76
6.01,7.10,5.09,1.00,1.19,1.00,1.19,34.84,19.90
7.53,7.17,5.10,2.15,1.41,2.15,1.41,35.12,20.03
9.05,7.24,5.11,2.36,1.56,2.36,1.56,35.39,20.15
10.58,7.33,5.12,3.21,2.90,3.21,2.90,35.65,20.27
12.11,7.44,5.13,4.30,3.04,4.30,3.04,35.89,20.38
13.64,7.55,5.15,4.54,3.52,4.54,3.52,36.12,20.48
15.17,7.68,5.16,5.97,5.01,5.97,5.01,36.34,20.57
16.70,7.83,5.18,6.98,5.25,6.98,5.25,36.55,20.66
18.24,7.98,5.20,7.45,6.27,7.45,6.27,36.74,20.74
19.77,8.15,5.21,9.36,7.69,9.36,7.69,36.92,20.82
21.32,8.33,5.24,9.96,7.91,9.96,7.91,37.09,20.89
22.84,8.52,5.26,11.36,9.37,11.36,9.37,37.24,20.95
24.38,8.72,5.28,12.82,10.78,12.82,10.78,37.38,21.00
25.91,8.94,5.31,13.55,11.35,13.55,11.35,37.50,21.05
27.44,9.16,5.33,15.67,13.21,15.67,13.21,37.62,21.09
28.99,9.40,5.36,16.62,14.13,16.62,14.13,37.72,21.12
30.53,9.65,5.39,17.31,14.91,17.31,14.91,37.81,21.14
32.09,9.91,5.42,19.50,16.77,19.50,16.77,37.88,21.16
33.63,10.18,5.45,19.64,17.24,19.64,17.24,37.94,21.17
35.17,10.46,5.48,21.45,18.45,21.45,18.45,37.99,21.18
36.72,10.75,5.52,22.47,19.84,22.47,19.84,38.02,21.17
38.28,11.05,5.55,22.45,20.09,22.45,20.09,38.04,21.16
39.81,11.36,5.59,24.65,21.37,24.65,21.37,38.05,21.14
41.35,11.67,5.62,24.24,21.93,24.24,21.93,38.04,21.12
42.90,12.00,5.66,25.14,22.36,25.14,22.36,38.02,21.09
44.43,12.34,5.70,26.28,23.39,26.28,23.39,37.99,21.05
45.98,12.68,5.74,24.99,23.58,24.99,23.58,37.94,21.00
47.53,13.03,5.78,26.67,23.93,26.67,23.93,37.88,20.95
49.08,13.39,5.82,26.16,24.19,26.16,24.19,37.81,20.89
50.62,13.76,5.87,25.78,24.18,25.78,24.18,37.72,20.82
52.17,14.14,5.91,26.44,24.47,26.44,24.47,37.62,20.74
53.72,14.52,5.95,25.10,24.47,25.10,24.47,37.50,20.66
55.26,14.91,6.00,25.36,24.43,25.36,24.43,37.38,20.57
56.81,15.30,6.05,24.71,24.09,24.71,24.09,37.24,20.48
58.34,15.70,6.09,23.43,23.67,23.43,23.67,37.08,20.37
59.89,16.12,6.14,23.18,23.72,23.18,23.72,36.92,20.26
61.45,16.53,6.19,22.10,22.88,22.10,22.88,36.73,20.14
62.99,16.95,6.24,21.15,22.20,21.15,22.20,36.54,20.02
64.53,17.38,6.29,19.94,22.12,19.94,22.12,36.33,19.88
66.09,17.81,6.34,18.92,20.97,18.92,20.97,36.11,19.74
67.64,18.25,6.39,17.78,20.37,17.78,20.37,35.87,19.60
69.18,18.69,6.44,16.22,19.86,16.22,19.86,35.63,19.44
70.73,19.14,6.49,15.41,18.58,15.41,18.58,35.36,19.28
72.28,19.60,6.54,13.62,18.14,13.62,18.14,35.09,19.11
73.83,20.05,6.60,12.37,17.32,12.37,17.32,34.80,18.94
75.37,20.51,6.65,11.31,16.22,11.31,16.22,34.50,18.75
76.93,20.98,6.70,9.23,15.60,9.23,15.60,34.18,18.56
78.47,21.44,6.76,8.18,14.80,8.18,14.80,33.85,18.37
80.02,21.91,6.81,6.91,13.90,6.91,13.90,33.51,18.16
81.56,22.39,6.87,5.26,13.07,5.26,13.07,33.16,17.95
83.09,22.86,6.92,4.31,12.08,4.31,12.08,32.79,17.73
84.63,23.33,6.98,2.82,11.18,2.82,11.18,32.41,17.51
86.18,23.82,7.03,1.51,10.52,1.51,10.52,32.01,17.28
87.72,24.30,7.09,0.27,9.56,0.27,9.56,31.60,17.04
89.25,24.78,7.14,-1.06,8.69,-1.06,8.69,31.19,16.79
90.80,25.26,7.20,-2.39,7.75,-2.39,7.75,30.75,16.54
92.35,25.75,7.26,-3.57,6.93,-3.57,6.93,30.30,16.28
93.90,26.24,7.31,-4.90,6.29,-4.90,6.29,29.83,16.01
95.44,26.73,7.37,-6.02,5.52,-6.02,5.52,29.36,15.73
96.98,27.22,7.43,-7.13,4.77,-7.13,4.77,28.87,15.45
98.54,27.72,7.49,-8.47,4.02,-8.47,4.02,28.36,15.16
100.08,28.21,7.54,-9.53,3.27,-9.53,3.27,27.85,14.86
101.63,28.70,7.60,-10.39,2.60,-10.39,2.60,27.32,14.56
103.18,29.19,7.66,-11.48,1.92,-11.48,1.92,26.77,14.24
104.74,29.69,7.71,-12.38,1.55,-12.38,1.55,26.21,13.92
