Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  39.5% (used 25876 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Puck(cm),Y_Puck(cm),Left_Angle(deg),Right_Angle(deg),Left_PWM,Right_PWM
0.00,0.00,0.00,4.58,-0.64,64.49,85.43,-100.00,-100.00
1.69,0.00,0.00,4.56,-0.64,64.18,85.10,-100.00,-100.00
2.68,0.00,0.00,4.52,-0.63,63.52,84.31,-100.00,-100.00
3.93,0.00,0.00,4.43,-0.62,62.29,82.68,-100.00,-100.00
5.10,0.00,0.00,4.33,-0.61,60.97,80.79,-100.00,-100.00
6.49,0.00,0.00,4.21,-0.58,59.39,78.35,-100.00,-100.00
7.89,0.00,0.00,4.06,-0.57,57.11,75.78,-100.00,-100.00
8.70,0.00,0.00,3.95,-0.57,55.44,74.03,-100.00,-100.00
10.02,0.00,0.00,3.76,-0.58,52.01,71.06,-100.00,-100.00
11.36,0.00,0.00,3.54,-0.60,48.10,67.68,-100.00,-100.00
12.70,0.00,0.00,3.30,-0.60,44.14,63.74,-100.00,-100.00
13.64,0.00,0.00,3.11,-0.60,41.11,60.60,-100.00,-100.00
15.03,0.00,0.00,2.81,-0.57,36.69,55.26,-100.00,-100.00
16.43,0.00,0.00,2.48,-0.54,31.64,49.44,-100.00,-100.00
17.64,0.00,0.00,2.16,-0.53,26.67,44.17,-100.00,-100.00
18.55,0.00,0.00,1.92,-0.54,22.59,40.25,-100.00,-100.00
19.88,0.00,0.00,1.53,-0.54,16.15,33.79,-100.00,-100.00
21.23,0.00,0.00,1.10,-0.54,9.18,26.81,-100.00,-100.00
22.24,0.00,0.00,0.76,-0.54,3.63,21.31,-100.00,-100.00
23.62,0.00,0.00,0.28,-0.55,-4.48,13.51,-100.00,-100.00
24.87,0.00,0.00,-0.18,-0.54,-11.78,6.02,-100.00,-100.00
26.28,0.00,0.00,-0.71,-0.54,-20.35,-2.77,-100.00,-100.00
27.59,0.00,0.00,-1.23,-0.53,-28.76,-11.51,-100.00,-100.00
28.45,0.00,0.00,-1.59,-0.51,-34.37,-17.56,-100.00,-100.00
29.80,0.00,0.00,-2.17,-0.50,-43.77,-27.42,-100.00,-100.00
31.16,0.00,0.00,-2.79,-0.49,-53.57,-37.64,-100.00,-100.00
